property_id,month,noi_monthly,occupancy,revenue,opex,debt_service_monthly
PROP-023,2022-05,250019.0,0.941,397297.0,150973.0,237834.0
PROP-023,2022-06,251364.0,0.961,405426.0,154062.0,237834.0
PROP-023,2022-07,238497.0,0.925,390531.0,148402.0,237834.0
PROP-023,2022-08,236799.0,0.929,392121.0,149006.0,237834.0
PROP-023,2022-09,241737.0,0.952,401957.0,152744.0,237834.0
PROP-023,2022-10,243047.0,0.954,402468.0,152938.0,237834.0
PROP-023,2022-11,243716.0,0.946,399076.0,151649.0,237834.0
PROP-023,2022-12,249762.0,0.954,402841.0,153080.0,237834.0
PROP-023,2023-01,252163.0,0.949,400704.0,152267.0,237834.0
PROP-023,2023-02,254086.0,0.946,399439.0,151787.0,237834.0
PROP-023,2023-03,252675.0,0.937,395670.0,150355.0,237834.0
PROP-023,2023-04,253492.0,0.944,398505.0,151432.0,237834.0
PROP-023,2023-05,247459.0,0.932,393229.0,149427.0,237834.0
PROP-023,2023-06,242897.0,0.928,391769.0,148872.0,237834.0
PROP-023,2023-07,239265.0,0.928,391787.0,148879.0,237834.0
PROP-023,2023-08,233987.0,0.918,387466.0,147237.0,237834.0
PROP-023,2023-09,233505.0,0.92,388270.0,147543.0,237834.0
PROP-023,2023-10,244972.0,0.961,405655.0,154149.0,237834.0
PROP-023,2023-11,241055.0,0.935,394719.0,149993.0,237834.0
PROP-023,2023-12,240909.0,0.921,388563.0,147654.0,237834.0
PROP-023,2024-01,243195.0,0.916,386454.0,146852.0,237834.0
PROP-023,2024-02,244916.0,0.912,385022.0,146308.0,237834.0
PROP-023,2024-03,257489.0,0.955,403208.0,153219.0,237834.0
PROP-023,2024-04,245277.0,0.914,385590.0,146524.0,237834.0
PROP-023,2024-05,252642.0,0.951,401465.0,152557.0,237834.0
PROP-023,2024-06,249852.0,0.955,402987.0,153135.0,237834.0
PROP-023,2024-07,246807.0,0.958,404139.0,153573.0,237834.0
PROP-023,2024-08,231947.0,0.91,384088.0,145953.0,237834.0
PROP-023,2024-09,235253.0,0.927,391175.0,148647.0,237834.0
PROP-023,2024-10,242376.0,0.951,401356.0,152515.0,237834.0
PROP-023,2024-11,235913.0,0.915,386299.0,146794.0,237834.0
PROP-024,2022-01,93694.0,0.923,151120.0,57426.0,65993.0
PROP-024,2022-01,93867.0,0.911,149161.0,56681.0,65993.0
PROP-024,2022-03,98770.0,0.948,155273.0,59004.0,65993.0
PROP-024,2022-04,98806.0,0.945,154723.0,58795.0,65993.0
PROP-024,2022-05,98641.0,0.947,155069.0,58926.0,65993.0
PROP-024,2022-05,93886.0,0.911,149191.0,56693.0,65993.0
PROP-024,2022-06,94040.0,0.927,151677.0,57637.0,65993.0
PROP-024,2022-07,92479.0,0.925,151432.0,57544.0,65993.0
PROP-024,2022-08,92913.0,0.94,153857.0,58466.0,65993.0
PROP-024,2022-09,90119.0,0.915,149849.0,56942.0,65993.0
PROP-024,2022-10,91632.0,0.927,151736.0,57660.0,65993.0
PROP-024,2022-11,91777.0,0.918,150281.0,57107.0,65993.0
PROP-024,2022-12,95800.0,0.944,154516.0,58716.0,65993.0
PROP-024,2023-01,95515.0,0.927,151780.0,57676.0,65993.0
PROP-024,2023-02,97043.0,0.932,152557.0,57972.0,65993.0
PROP-024,2023-03,96113.0,0.919,150506.0,57192.0,65993.0
PROP-024,2023-04,98638.0,0.947,155065.0,58925.0,65993.0
PROP-024,2023-05,95630.0,0.928,151963.0,57746.0,65993.0
PROP-024,2023-06,96291.0,0.949,155307.0,59017.0,65993.0
PROP-024,2023-07,92239.0,0.923,151039.0,57395.0,65993.0
PROP-024,2023-08,94407.0,0.955,156331.0,59406.0,65993.0
PROP-024,2023-09,94222.0,0.957,156671.0,59535.0,65993.0
PROP-024,2023-10,91729.0,0.928,151896.0,57721.0,65993.0
PROP-024,2023-11,91759.0,0.918,150253.0,57096.0,65993.0
PROP-024,2023-12,93724.0,0.923,151167.0,57443.0,65993.0
PROP-024,2024-01,95966.0,0.932,152497.0,57949.0,65993.0
PROP-024,2024-02,99554.0,0.956,156505.0,59472.0,65993.0
PROP-024,2024-03,99073.0,0.948,155141.0,58954.0,65993.0
PROP-024,2024-04,98596.0,0.947,154998.0,58899.0,65993.0
PROP-024,2024-05,93730.0,0.91,148943.0,56598.0,65993.0
PROP-024,2024-06,92977.0,0.916,149962.0,56986.0,65993.0
PROP-024,2024-07,93764.0,0.938,153536.0,58344.0,65993.0
PROP-024,2024-08,94004.0,0.951,155664.0,59152.0,65993.0
PROP-024,2024-09,91860.0,0.933,152744.0,58043.0,65993.0
PROP-024,2024-10,89748.0,0.908,148616.0,56474.0,65993.0
PROP-024,2024-11,94906.0,0.949,155406.0,59054.0,65993.0
PROP-025,2022-01,97892.0,0.911,157890.0,59998.0,69767.0
PROP-025,2022-01,96055.0,0.88,152638.0,58002.0,69767.0
PROP-025,2022-03,99916.0,0.906,157073.0,59688.0,69767.0
PROP-025,2022-04,97402.0,0.88,152524.0,57959.0,69767.0
PROP-025,2022-05,100755.0,0.914,158393.0,60189.0,69767.0
PROP-025,2022-05,95251.0,0.873,151360.0,57517.0,69767.0
PROP-025,2022-06,95512.0,0.889,154052.0,58540.0,69767.0
PROP-025,2022-07,96963.0,0.916,158774.0,60334.0,69767.0
PROP-025,2022-08,91824.0,0.877,152053.0,57780.0,69767.0
PROP-025,2022-09,92723.0,0.889,154179.0,58588.0,69767.0
PROP-025,2022-10,92538.0,0.884,153237.0,58230.0,69767.0
PROP-025,2022-11,91752.0,0.867,150241.0,57091.0,69767.0
PROP-025,2022-12,93302.0,0.868,150487.0,57185.0,69767.0
PROP-025,2023-01,97322.0,0.892,154651.0,58767.0,69767.0
PROP-025,2023-02,96803.0,0.878,152181.0,57829.0,69767.0
PROP-025,2023-03,101678.0,0.918,159220.0,60504.0,69767.0
PROP-025,2023-04,97625.0,0.885,153472.0,58319.0,69767.0
PROP-025,2023-05,94555.0,0.867,150255.0,57097.0,69767.0
PROP-025,2023-06,98350.0,0.915,158629.0,60279.0,69767.0
PROP-025,2023-07,96356.0,0.91,157779.0,59956.0,69767.0
PROP-025,2023-08,94221.0,0.9,156024.0,59289.0,69767.0
PROP-025,2023-09,94622.0,0.908,157336.0,59788.0,69767.0
PROP-025,2023-10,91351.0,0.873,151270.0,57483.0,69767.0
PROP-025,2023-11,93226.0,0.881,152655.0,58009.0,69767.0
PROP-025,2023-12,97769.0,0.91,157692.0,59923.0,69767.0
PROP-025,2024-01,98455.0,0.902,156451.0,59452.0,69767.0
PROP-025,2024-02,96231.0,0.873,151281.0,57487.0,69767.0
PROP-025,2024-03,99966.0,0.903,156539.0,59485.0,69767.0
PROP-025,2024-04,98059.0,0.889,154155.0,58579.0,69767.0
PROP-025,2024-05,94421.0,0.866,150042.0,57016.0,69767.0
PROP-025,2024-06,93452.0,0.869,150728.0,57277.0,69767.0
PROP-025,2024-07,93051.0,0.879,152368.0,57900.0,69767.0
PROP-025,2024-08,95258.0,0.91,157740.0,59941.0,69767.0
PROP-025,2024-09,93268.0,0.895,155085.0,58932.0,69767.0
PROP-025,2024-10,94654.0,0.904,156741.0,59561.0,69767.0
PROP-025,2024-11,94591.0,0.893,154890.0,58858.0,69767.0
PROP-026,2022-01,389986.0,0.89,629010.0,239024.0,336281.0
PROP-026,2022-01,400138.0,0.899,635847.0,241622.0,336281.0
PROP-026,2022-03,404788.0,0.9,636351.0,241813.0,336281.0
PROP-026,2022-04,400121.0,0.886,626559.0,238092.0,336281.0
PROP-026,2022-05,407705.0,0.907,640937.0,243556.0,336281.0
PROP-026,2022-05,412438.0,0.927,655392.0,249049.0,336281.0
PROP-026,2022-06,398274.0,0.909,642378.0,244103.0,336281.0
PROP-026,2022-07,384129.0,0.89,628998.0,239019.0,336281.0
PROP-026,2022-08,398382.0,0.933,659691.0,250682.0,336281.0
PROP-026,2022-09,389571.0,0.916,647773.0,246154.0,336281.0
PROP-026,2022-10,377643.0,0.885,625349.0,237633.0,336281.0
PROP-026,2022-11,393675.0,0.912,644629.0,244959.0,336281.0
PROP-026,2022-12,393119.0,0.897,634063.0,240944.0,336281.0
PROP-026,2023-01,396624.0,0.892,630262.0,239500.0,336281.0
PROP-026,2023-02,407936.0,0.907,641300.0,243694.0,336281.0
PROP-026,2023-03,414114.0,0.917,648471.0,246419.0,336281.0
PROP-026,2023-04,403299.0,0.897,634010.0,240924.0,336281.0
PROP-026,2023-05,403262.0,0.906,640811.0,243508.0,336281.0
PROP-026,2023-06,403240.0,0.92,650386.0,247147.0,336281.0
PROP-026,2023-07,383533.0,0.888,628022.0,238648.0,336281.0
PROP-026,2023-08,400004.0,0.937,662376.0,251703.0,336281.0
PROP-026,2023-09,377276.0,0.887,627329.0,238385.0,336281.0
PROP-026,2023-10,389536.0,0.912,645042.0,245116.0,336281.0
PROP-026,2023-11,393485.0,0.911,644318.0,244841.0,336281.0
PROP-026,2023-12,411001.0,0.938,662905.0,251904.0,336281.0
PROP-026,2024-01,406608.0,0.914,646127.0,245528.0,336281.0
PROP-026,2024-02,406983.0,0.905,639802.0,243125.0,336281.0
PROP-026,2024-03,410544.0,0.909,642881.0,244295.0,336281.0
PROP-026,2024-04,413011.0,0.918,649277.0,246725.0,336281.0
PROP-026,2024-05,416989.0,0.937,662623.0,251797.0,336281.0
PROP-026,2024-06,393400.0,0.898,634515.0,241116.0,336281.0
PROP-026,2024-07,381896.0,0.885,625341.0,237630.0,336281.0
PROP-026,2024-08,395660.0,0.927,655184.0,248970.0,336281.0
PROP-026,2024-09,383716.0,0.903,638038.0,242454.0,336281.0
PROP-026,2024-10,394363.0,0.924,653036.0,248154.0,336281.0
PROP-026,2024-11,396339.0,0.918,648991.0,246617.0,336281.0
PROP-027,2022-01,82917.0,0.904,133738.0,50820.0,78193.0
PROP-027,2022-01,83981.0,0.903,133451.0,50711.0,78193.0
PROP-027,2022-03,82867.0,0.881,130272.0,49503.0,78193.0
PROP-027,2022-04,81738.0,0.866,127996.0,48639.0,78193.0
PROP-027,2022-05,83939.0,0.892,131957.0,50144.0,78193.0
PROP-027,2022-05,84370.0,0.907,134069.0,50946.0,78193.0
PROP-027,2022-06,79998.0,0.873,129029.0,49031.0,78193.0
PROP-027,2022-07,81710.0,0.905,133798.0,50843.0,78193.0
PROP-027,2022-08,79300.0,0.888,131315.0,49900.0,78193.0
PROP-027,2022-09,80068.0,0.9,133137.0,50592.0,78193.0
PROP-027,2022-10,80097.0,0.897,132634.0,50401.0,78193.0
PROP-027,2022-11,81866.0,0.907,134053.0,50940.0,78193.0
PROP-027,2022-12,79449.0,0.867,128144.0,48695.0,78193.0
PROP-027,2023-01,84184.0,0.905,133775.0,50834.0,78193.0
PROP-027,2023-02,83495.0,0.888,131260.0,49879.0,78193.0
PROP-027,2023-03,82994.0,0.879,129963.0,49386.0,78193.0
PROP-027,2023-04,81417.0,0.866,127992.0,48637.0,78193.0
PROP-027,2023-05,81319.0,0.874,129221.0,49104.0,78193.0
PROP-027,2023-06,79346.0,0.866,127977.0,48631.0,78193.0
PROP-027,2023-07,82454.0,0.913,135016.0,51306.0,78193.0
PROP-027,2023-08,79542.0,0.891,131715.0,50052.0,78193.0
PROP-027,2023-09,81463.0,0.916,135456.0,51473.0,78193.0
PROP-027,2023-10,79674.0,0.892,131934.0,50135.0,78193.0
PROP-027,2023-11,79175.0,0.877,129646.0,49266.0,78193.0
PROP-027,2023-12,82828.0,0.904,133594.0,50766.0,78193.0
PROP-027,2024-01,81277.0,0.874,129155.0,49079.0,78193.0
PROP-027,2024-02,82990.0,0.882,130465.0,49577.0,78193.0
PROP-027,2024-03,85452.0,0.905,133811.0,50848.0,78193.0
PROP-027,2024-04,85545.0,0.91,134482.0,51103.0,78193.0
PROP-027,2024-05,81977.0,0.881,130267.0,49501.0,78193.0
PROP-027,2024-06,79750.0,0.87,128629.0,48879.0,78193.0
PROP-027,2024-07,79728.0,0.883,130552.0,49610.0,78193.0
PROP-027,2024-08,81326.0,0.911,134669.0,51174.0,78193.0
PROP-027,2024-09,80296.0,0.903,133515.0,50736.0,78193.0
PROP-027,2024-10,81350.0,0.911,134710.0,51190.0,78193.0
PROP-027,2024-11,79818.0,0.884,130699.0,49666.0,78193.0
PROP-028,2022-01,218122.0,0.977,351810.0,133688.0,180084.0
PROP-028,2022-01,215226.0,0.95,342009.0,129963.0,180084.0
PROP-028,2022-03,217572.0,0.95,342036.0,129974.0,180084.0
PROP-028,2022-04,224018.0,0.974,350796.0,133302.0,180084.0
PROP-028,2022-05,217856.0,0.951,342483.0,130143.0,180084.0
PROP-028,2022-05,219165.0,0.967,348268.0,132342.0,180084.0
PROP-028,2022-06,214984.0,0.963,346748.0,131764.0,180084.0
PROP-028,2022-07,203634.0,0.926,333444.0,126709.0,180084.0
PROP-028,2022-08,207853.0,0.956,344190.0,130792.0,180084.0
PROP-028,2022-09,209710.0,0.968,348703.0,132507.0,180084.0
PROP-028,2022-10,207147.0,0.953,343020.0,130348.0,180084.0
PROP-028,2022-11,206671.0,0.94,338417.0,128599.0,180084.0
PROP-028,2022-12,206750.0,0.926,333468.0,126718.0,180084.0
PROP-028,2023-01,217354.0,0.959,345390.0,131248.0,180084.0
PROP-028,2023-02,215078.0,0.939,338115.0,128484.0,180084.0
PROP-028,2023-03,219802.0,0.956,344193.0,130793.0,180084.0
PROP-028,2023-04,216640.0,0.946,340570.0,129417.0,180084.0
PROP-028,2023-05,217726.0,0.961,345982.0,131473.0,180084.0
PROP-028,2023-06,210205.0,0.942,339040.0,128835.0,180084.0
PROP-028,2023-07,203176.0,0.924,332694.0,126424.0,180084.0
PROP-028,2023-08,211170.0,0.971,349682.0,132879.0,180084.0
PROP-028,2023-09,203911.0,0.942,339061.0,128843.0,180084.0
PROP-028,2023-10,212758.0,0.978,352312.0,133878.0,180084.0
PROP-028,2023-11,206087.0,0.937,337460.0,128235.0,180084.0
PROP-028,2023-12,218203.0,0.977,351940.0,133737.0,180084.0
PROP-028,2024-01,221061.0,0.976,351280.0,133487.0,180084.0
PROP-028,2024-02,212056.0,0.926,333365.0,126679.0,180084.0
PROP-028,2024-03,220259.0,0.958,344909.0,131066.0,180084.0
PROP-028,2024-04,215820.0,0.942,339281.0,128927.0,180084.0
PROP-028,2024-05,219164.0,0.967,348267.0,132341.0,180084.0
PROP-028,2024-06,214377.0,0.96,345769.0,131392.0,180084.0
PROP-028,2024-07,214588.0,0.976,351381.0,133525.0,180084.0
PROP-028,2024-08,202156.0,0.93,334755.0,127207.0,180084.0
PROP-028,2024-09,207059.0,0.956,344295.0,130832.0,180084.0
PROP-028,2024-10,210070.0,0.966,347861.0,132187.0,180084.0
PROP-028,2024-11,203081.0,0.923,332539.0,126365.0,180084.0
PROP-029,2022-01,131207.0,0.868,211624.0,80417.0,79377.0
PROP-029,2022-01,139010.0,0.906,220896.0,83940.0,79377.0
PROP-029,2022-03,137096.0,0.884,215523.0,81899.0,79377.0
PROP-029,2022-04,137770.0,0.885,215738.0,81980.0,79377.0
PROP-029,2022-05,138762.0,0.895,218142.0,82894.0,79377.0
PROP-029,2022-05,137587.0,0.897,218635.0,83081.0,79377.0
PROP-029,2022-06,136152.0,0.901,219599.0,83448.0,79377.0
PROP-029,2022-07,136257.0,0.915,223116.0,84784.0,79377.0
PROP-029,2022-08,130197.0,0.884,215597.0,81927.0,79377.0
PROP-029,2022-09,132726.0,0.905,220695.0,83864.0,79377.0
PROP-029,2022-10,131787.0,0.895,218229.0,82927.0,79377.0
PROP-029,2022-11,132918.0,0.893,217649.0,82707.0,79377.0
PROP-029,2022-12,133880.0,0.886,215936.0,82056.0,79377.0
PROP-029,2023-01,137952.0,0.899,219215.0,83302.0,79377.0
PROP-029,2023-02,136128.0,0.878,214001.0,81320.0,79377.0
PROP-029,2023-03,135528.0,0.87,212226.0,80646.0,79377.0
PROP-029,2023-04,140158.0,0.904,220337.0,83728.0,79377.0
PROP-029,2023-05,136717.0,0.891,217253.0,82556.0,79377.0
PROP-029,2023-06,133791.0,0.885,215792.0,82001.0,79377.0
PROP-029,2023-07,133175.0,0.894,218069.0,82866.0,79377.0
PROP-029,2023-08,129329.0,0.878,214160.0,81381.0,79377.0
PROP-029,2023-09,128784.0,0.878,214140.0,81373.0,79377.0
PROP-029,2023-10,130782.0,0.888,216565.0,82295.0,79377.0
PROP-029,2023-11,136635.0,0.918,223736.0,85020.0,79377.0
PROP-029,2023-12,132971.0,0.88,214470.0,81499.0,79377.0
PROP-029,2024-01,140141.0,0.913,222694.0,84624.0,79377.0
PROP-029,2024-02,138131.0,0.891,217150.0,82517.0,79377.0
PROP-029,2024-03,135604.0,0.871,212346.0,80691.0,79377.0
PROP-029,2024-04,141130.0,0.91,221864.0,84308.0,79377.0
PROP-029,2024-05,136331.0,0.888,216640.0,82323.0,79377.0
PROP-029,2024-06,137927.0,0.912,222462.0,84536.0,79377.0
PROP-029,2024-07,132247.0,0.888,216550.0,82289.0,79377.0
PROP-029,2024-08,127960.0,0.869,211892.0,80519.0,79377.0
PROP-029,2024-09,132089.0,0.901,219637.0,83462.0,79377.0
PROP-029,2024-10,133925.0,0.909,221769.0,84272.0,79377.0
PROP-029,2024-11,131248.0,0.881,214913.0,81667.0,79377.0
PROP-030,2022-01,200392.0,0.897,323213.0,122821.0,158319.0
PROP-030,2022-01,199919.0,0.881,317684.0,120720.0,158319.0
PROP-030,2022-03,208023.0,0.907,327024.0,124269.0,158319.0
PROP-030,2022-04,213202.0,0.926,333858.0,126866.0,158319.0
PROP-030,2022-05,211872.0,0.924,333076.0,126569.0,158319.0
PROP-030,2022-05,207886.0,0.917,330345.0,125531.0,158319.0
PROP-030,2022-06,207429.0,0.928,334563.0,127134.0,158319.0
PROP-030,2022-07,200856.0,0.912,328894.0,124980.0,158319.0
PROP-030,2022-08,200460.0,0.921,331947.0,126140.0,158319.0
PROP-030,2022-09,196279.0,0.905,326370.0,124021.0,158319.0
PROP-030,2022-10,192514.0,0.884,318788.0,121140.0,158319.0
PROP-030,2022-11,195636.0,0.889,320347.0,121732.0,158319.0
PROP-030,2022-12,197861.0,0.885,319131.0,121270.0,158319.0
PROP-030,2023-01,208853.0,0.921,331882.0,126115.0,158319.0
PROP-030,2023-02,201600.0,0.879,316928.0,120432.0,158319.0
PROP-030,2023-03,208986.0,0.908,327256.0,124357.0,158319.0
PROP-030,2023-04,205866.0,0.898,323633.0,122981.0,158319.0
PROP-030,2023-05,209017.0,0.921,332142.0,126214.0,158319.0
PROP-030,2023-06,202870.0,0.908,327210.0,124340.0,158319.0
PROP-030,2023-07,200548.0,0.911,328390.0,124788.0,158319.0
PROP-030,2023-08,192098.0,0.883,318100.0,120878.0,158319.0
PROP-030,2023-09,193931.0,0.895,322467.0,122537.0,158319.0
PROP-030,2023-10,202894.0,0.932,335977.0,127671.0,158319.0
PROP-030,2023-11,201826.0,0.917,330483.0,125583.0,158319.0
PROP-030,2023-12,202555.0,0.906,326702.0,124147.0,158319.0
PROP-030,2024-01,208592.0,0.92,331467.0,125958.0,158319.0
PROP-030,2024-02,211523.0,0.923,332527.0,126360.0,158319.0
PROP-030,2024-03,202983.0,0.882,317857.0,120785.0,158319.0
PROP-030,2024-04,213379.0,0.931,335444.0,127469.0,158319.0
PROP-030,2024-05,207030.0,0.913,328985.0,125014.0,158319.0
PROP-030,2024-06,201636.0,0.902,325220.0,123584.0,158319.0
PROP-030,2024-07,201363.0,0.915,329724.0,125295.0,158319.0
PROP-030,2024-08,195151.0,0.897,323156.0,122799.0,158319.0
PROP-030,2024-09,200625.0,0.926,333596.0,126767.0,158319.0
PROP-030,2024-10,200302.0,0.92,331684.0,126040.0,158319.0
PROP-030,2024-11,200881.0,0.913,328935.0,124995.0,158319.0
PROP-031,2022-01,303672.0,0.936,489793.0,186121.0,214752.0
PROP-031,2022-01,323014.0,0.981,513290.0,195050.0,214752.0
PROP-031,2022-03,316338.0,0.95,497303.0,188975.0,214752.0
PROP-031,2022-04,326724.0,0.978,511626.0,194418.0,214752.0
PROP-031,2022-05,309150.0,0.929,486002.0,184681.0,214752.0
PROP-031,2022-05,307137.0,0.932,488062.0,185463.0,214752.0
PROP-031,2022-06,303134.0,0.934,488926.0,185792.0,214752.0
PROP-031,2022-07,298800.0,0.935,489275.0,185924.0,214752.0
PROP-031,2022-08,298328.0,0.944,494009.0,187723.0,214752.0
PROP-031,2022-09,304064.0,0.966,505593.0,192125.0,214752.0
PROP-031,2022-10,298750.0,0.945,494708.0,187989.0,214752.0
PROP-031,2022-11,313002.0,0.979,512531.0,194762.0,214752.0
PROP-031,2022-12,316915.0,0.977,511153.0,194238.0,214752.0
PROP-031,2023-01,320745.0,0.974,509685.0,193680.0,214752.0
PROP-031,2023-02,312870.0,0.94,491850.0,186903.0,214752.0
PROP-031,2023-03,321451.0,0.962,503368.0,191280.0,214752.0
PROP-031,2023-04,318591.0,0.957,500845.0,190321.0,214752.0
PROP-031,2023-05,307156.0,0.933,488092.0,185475.0,214752.0
PROP-031,2023-06,305917.0,0.943,493414.0,187497.0,214752.0
PROP-031,2023-07,305548.0,0.956,500324.0,190123.0,214752.0
PROP-031,2023-08,301583.0,0.954,499399.0,189771.0,214752.0
PROP-031,2023-09,294322.0,0.935,489394.0,185970.0,214752.0
PROP-031,2023-10,309526.0,0.979,512552.0,194770.0,214752.0
PROP-031,2023-11,298609.0,0.934,488961.0,185805.0,214752.0
PROP-031,2023-12,312528.0,0.963,504077.0,191549.0,214752.0
PROP-031,2024-01,318383.0,0.967,505932.0,192254.0,214752.0
PROP-031,2024-02,319626.0,0.96,502471.0,190939.0,214752.0
PROP-031,2024-03,325420.0,0.974,509583.0,193642.0,214752.0
PROP-031,2024-04,318835.0,0.958,501227.0,190466.0,214752.0
PROP-031,2024-05,320355.0,0.973,509065.0,193445.0,214752.0
PROP-031,2024-06,300819.0,0.927,485192.0,184373.0,214752.0
PROP-031,2024-07,296619.0,0.928,485704.0,184567.0,214752.0
PROP-031,2024-08,304095.0,0.962,503559.0,191353.0,214752.0
PROP-031,2024-09,301675.0,0.958,501622.0,190616.0,214752.0
PROP-031,2024-10,304270.0,0.963,503849.0,191463.0,214752.0
PROP-031,2024-11,309820.0,0.969,507319.0,192781.0,214752.0
PROP-032,2022-01,153028.0,0.891,246820.0,93792.0,127757.0
PROP-032,2022-01,157407.0,0.902,250130.0,95049.0,127757.0
PROP-032,2022-03,157775.0,0.895,248032.0,94252.0,127757.0
PROP-032,2022-04,159621.0,0.902,249954.0,94983.0,127757.0
PROP-032,2022-05,155803.0,0.884,244931.0,93074.0,127757.0
PROP-032,2022-05,160382.0,0.92,254858.0,96846.0,127757.0
PROP-032,2022-06,153641.0,0.894,247808.0,94167.0,127757.0
PROP-032,2022-07,154261.0,0.911,252596.0,95987.0,127757.0
PROP-032,2022-08,151465.0,0.905,250815.0,95310.0,127757.0
PROP-032,2022-09,147371.0,0.884,245046.0,93118.0,127757.0
PROP-032,2022-10,145964.0,0.872,241706.0,91848.0,127757.0
PROP-032,2022-11,147491.0,0.871,241511.0,91774.0,127757.0
PROP-032,2022-12,153241.0,0.892,247163.0,93922.0,127757.0
PROP-032,2023-01,155958.0,0.894,247827.0,94174.0,127757.0
PROP-032,2023-02,154992.0,0.879,243656.0,92589.0,127757.0
PROP-032,2023-03,159426.0,0.901,249649.0,94867.0,127757.0
PROP-032,2023-04,156019.0,0.885,245272.0,93203.0,127757.0
PROP-032,2023-05,158150.0,0.907,251311.0,95498.0,127757.0
PROP-032,2023-06,155959.0,0.908,251547.0,95588.0,127757.0
PROP-032,2023-07,154770.0,0.914,253431.0,96304.0,127757.0
PROP-032,2023-08,154075.0,0.921,255137.0,96952.0,127757.0
PROP-032,2023-09,145879.0,0.875,242566.0,92175.0,127757.0
PROP-032,2023-10,148639.0,0.888,246135.0,93531.0,127757.0
PROP-032,2023-11,152051.0,0.898,248979.0,94612.0,127757.0
PROP-032,2023-12,152129.0,0.885,245369.0,93240.0,127757.0
PROP-032,2024-01,155791.0,0.893,247562.0,94074.0,127757.0
PROP-032,2024-02,155592.0,0.883,244601.0,92948.0,127757.0
PROP-032,2024-03,156016.0,0.881,244310.0,92838.0,127757.0
PROP-032,2024-04,153977.0,0.873,242060.0,91983.0,127757.0
PROP-032,2024-05,154140.0,0.884,244939.0,93077.0,127757.0
PROP-032,2024-06,152729.0,0.889,246337.0,93608.0,127757.0
PROP-032,2024-07,152540.0,0.901,249779.0,94916.0,127757.0
PROP-032,2024-08,147540.0,0.881,244315.0,92840.0,127757.0
PROP-032,2024-09,152454.0,0.915,253499.0,96329.0,127757.0
PROP-032,2024-10,146744.0,0.877,242997.0,92339.0,127757.0
PROP-032,2024-11,149923.0,0.886,245493.0,93287.0,127757.0
PROP-033,2022-01,237256.0,0.972,382670.0,145415.0,175775.0
PROP-033,2022-01,237004.0,0.956,376615.0,143114.0,175775.0
PROP-033,2022-03,246115.0,0.982,386908.0,147025.0,175775.0
PROP-033,2022-04,243214.0,0.967,380855.0,144725.0,175775.0
PROP-033,2022-05,242504.0,0.968,381231.0,144868.0,175775.0
PROP-033,2022-05,239679.0,0.967,380866.0,144729.0,175775.0
PROP-033,2022-06,233442.0,0.956,376519.0,143077.0,175775.0
PROP-033,2022-07,225958.0,0.939,369998.0,140599.0,175775.0
PROP-033,2022-08,236164.0,0.99,391070.0,148607.0,175775.0
PROP-033,2022-09,229145.0,0.967,381019.0,144787.0,175775.0
PROP-033,2022-10,236460.0,0.99,391560.0,148793.0,175775.0
PROP-033,2022-11,228637.0,0.95,374385.0,142266.0,175775.0
PROP-033,2022-12,234070.0,0.958,377533.0,143462.0,175775.0
PROP-033,2023-01,233233.0,0.941,370623.0,140837.0,175775.0
PROP-033,2023-02,242216.0,0.967,380778.0,144696.0,175775.0
PROP-033,2023-03,248819.0,0.989,389633.0,148060.0,175775.0
PROP-033,2023-04,244533.0,0.976,384420.0,146080.0,175775.0
PROP-033,2023-05,239274.0,0.965,380223.0,144485.0,175775.0
PROP-033,2023-06,236675.0,0.969,381733.0,145059.0,175775.0
PROP-033,2023-07,237458.0,0.987,388829.0,147755.0,175775.0
PROP-033,2023-08,229066.0,0.963,379316.0,144140.0,175775.0
PROP-033,2023-09,234327.0,0.989,389635.0,148061.0,175775.0
PROP-033,2023-10,233159.0,0.98,386094.0,146716.0,175775.0
PROP-033,2023-11,236295.0,0.982,386925.0,147031.0,175775.0
PROP-033,2023-12,234255.0,0.959,377831.0,143576.0,175775.0
PROP-033,2024-01,238267.0,0.961,378623.0,143877.0,175775.0
PROP-033,2024-02,243312.0,0.971,382501.0,145350.0,175775.0
PROP-033,2024-03,238783.0,0.949,373917.0,142088.0,175775.0
PROP-033,2024-04,243064.0,0.97,382111.0,145202.0,175775.0
PROP-033,2024-05,233564.0,0.942,371148.0,141036.0,175775.0
PROP-033,2024-06,236215.0,0.967,380992.0,144777.0,175775.0
PROP-033,2024-07,236303.0,0.982,386937.0,147036.0,175775.0
PROP-033,2024-08,226979.0,0.954,375861.0,142827.0,175775.0
PROP-033,2024-09,235792.0,0.99,392072.0,148987.0,175775.0
PROP-033,2024-10,232509.0,0.977,385018.0,146307.0,175775.0
PROP-033,2024-11,227292.0,0.945,372183.0,141430.0,175775.0
PROP-034,2022-01,301285.0,0.99,485943.0,184658.0,266183.0
PROP-034,2022-01,295436.0,0.967,469468.0,178398.0,266183.0
PROP-034,2022-03,305863.0,0.99,480835.0,182717.0,266183.0
PROP-034,2022-04,298810.0,0.964,467914.0,177807.0,266183.0
PROP-034,2022-05,308461.0,0.99,484919.0,184269.0,266183.0
PROP-034,2022-05,301877.0,0.988,479703.0,182287.0,266183.0
PROP-034,2022-06,287645.0,0.955,463944.0,176299.0,266183.0
PROP-034,2022-07,288699.0,0.974,472734.0,179639.0,266183.0
